service_id,route_id,trip_id,direction_id,trip_headsign,block_id
SU,GREEN,SU_23896,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23897,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23898,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23899,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23900,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23901,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23902,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23903,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23904,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23905,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23906,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23907,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23908,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23909,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23910,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23911,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23912,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23913,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23914,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23915,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23916,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23917,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23918,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23919,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23920,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23921,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23922,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23923,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23924,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23925,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23926,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23927,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23928,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23929,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23930,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23931,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23932,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23933,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23934,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23935,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23936,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23937,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23938,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23939,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23940,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23941,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23942,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23943,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23944,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23945,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23946,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23947,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23948,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23949,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23950,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23951,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23952,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23953,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23954,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23955,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23956,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23957,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23958,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23959,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23960,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23961,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23962,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23963,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23964,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23965,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23966,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23967,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23968,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23969,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23970,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23971,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23972,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23973,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23974,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23975,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23976,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23977,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23978,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23979,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23980,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23981,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23982,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23983,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23984,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23985,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23986,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23987,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23988,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23989,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23990,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23991,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23992,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23993,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23994,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23995,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23996,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23997,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23998,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23999,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_24000,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24001,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_24002,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_24003,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_24004,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_24005,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_24006,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24007,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_24008,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_24009,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_24010,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_24011,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_24012,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24013,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_24014,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_24015,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_24017,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_24018,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24019,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_24020,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_24023,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_24024,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24025,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_24029,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_24031,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_24040,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_24042,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24046,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_24062,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_24064,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_24066,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_24069,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_24070,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_24073,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_24074,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_24077,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_24078,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24081,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_24085,1,Mahatma Gandhi Bus Station,SU_20101
SU,RED,SU_27345,1,Miyapur,SU_10201
SU,RED,SU_27347,1,Miyapur,SU_10301
SU,RED,SU_27352,0,L. B. Nagar,SU_10601
SU,RED,SU_27353,1,Miyapur,SU_10601
SU,RED,SU_27354,0,L. B. Nagar,SU_10701
SU,RED,SU_27355,1,Miyapur,SU_10701
SU,RED,SU_27356,0,L. B. Nagar,SU_10801
SU,RED,SU_27357,1,Miyapur,SU_10801
SU,RED,SU_27359,1,Miyapur,SU_10901
SU,RED,SU_27361,1,Miyapur,SU_11001
SU,RED,SU_27362,0,L. B. Nagar,SU_10101
SU,RED,SU_27363,1,Miyapur,SU_10101
SU,RED,SU_27364,0,L. B. Nagar,SU_10201
SU,RED,SU_27365,1,Miyapur,SU_10201
SU,RED,SU_27366,0,L. B. Nagar,SU_10301
SU,RED,SU_27367,1,Miyapur,SU_10301
SU,RED,SU_27368,0,L. B. Nagar,SU_10401
SU,RED,SU_27369,1,Miyapur,SU_10401
SU,RED,SU_27370,0,L. B. Nagar,SU_10501
SU,RED,SU_27371,1,Miyapur,SU_10501
SU,RED,SU_27372,0,L. B. Nagar,SU_10601
SU,RED,SU_27373,1,Miyapur,SU_10601
SU,RED,SU_27374,0,L. B. Nagar,SU_10701
SU,RED,SU_27375,1,Miyapur,SU_10701
SU,RED,SU_27376,0,L. B. Nagar,SU_10801
SU,RED,SU_27377,1,Miyapur,SU_10801
SU,RED,SU_27378,0,L. B. Nagar,SU_10901
SU,RED,SU_27379,1,Miyapur,SU_10901
SU,RED,SU_27380,0,L. B. Nagar,SU_11001
SU,RED,SU_27381,1,Miyapur,SU_11001
SU,RED,SU_27382,0,L. B. Nagar,SU_10101
SU,RED,SU_27383,1,Miyapur,SU_10101
SU,RED,SU_27386,0,L. B. Nagar,SU_10901
SU,RED,SU_27393,1,Miyapur,SU_10401
SU,RED,SU_27398,1,Miyapur,SU_10101
SU,RED,SU_27405,0,L. B. Nagar,SU_10501
SU,RED,SU_27406,1,Miyapur,SU_10501
SU,RED,SU_28918,0,L. B. Nagar,SU_11001
SU,RED,SU_30091,0,L. B. Nagar,SU_11101
SU,RED,SU_30092,1,Miyapur,SU_11101
SU,RED,SU_30093,0,L. B. Nagar,SU_10201
SU,RED,SU_30094,1,Miyapur,SU_10201
SU,RED,SU_30095,0,L. B. Nagar,SU_10301
SU,RED,SU_30096,1,Miyapur,SU_10301
SU,RED,SU_30097,0,L. B. Nagar,SU_11201
SU,RED,SU_30098,1,Miyapur,SU_11201
SU,RED,SU_30099,0,L. B. Nagar,SU_10401
SU,RED,SU_30100,1,Miyapur,SU_10401
SU,RED,SU_30101,0,L. B. Nagar,SU_10501
SU,RED,SU_30102,1,Miyapur,SU_10501
SU,RED,SU_30103,0,L. B. Nagar,SU_11301
SU,RED,SU_30104,1,Miyapur,SU_11301
SU,RED,SU_30105,0,L. B. Nagar,SU_10601
SU,RED,SU_30106,1,Miyapur,SU_10601
SU,RED,SU_30107,0,L. B. Nagar,SU_10701
SU,RED,SU_30108,1,Miyapur,SU_10701
SU,RED,SU_30109,0,L. B. Nagar,SU_11401
SU,RED,SU_30110,1,Miyapur,SU_11401
SU,RED,SU_30111,0,L. B. Nagar,SU_10801
SU,RED,SU_30112,1,Miyapur,SU_10801
SU,RED,SU_30113,0,L. B. Nagar,SU_10901
SU,RED,SU_30114,1,Miyapur,SU_10901
SU,RED,SU_30115,0,L. B. Nagar,SU_11501
SU,RED,SU_30116,1,Miyapur,SU_11501
SU,RED,SU_30117,0,L. B. Nagar,SU_11001
SU,RED,SU_30118,1,Miyapur,SU_11001
SU,RED,SU_30119,0,L. B. Nagar,SU_10101
SU,RED,SU_30120,1,Miyapur,SU_10101
SU,RED,SU_30121,0,L. B. Nagar,SU_11101
SU,RED,SU_30122,1,Miyapur,SU_11101
SU,RED,SU_30123,0,L. B. Nagar,SU_10201
SU,RED,SU_30124,1,Miyapur,SU_10201
SU,RED,SU_30125,0,L. B. Nagar,SU_10301
SU,RED,SU_30126,1,Miyapur,SU_10301
SU,RED,SU_30127,0,L. B. Nagar,SU_11201
SU,RED,SU_30128,1,Miyapur,SU_11201
SU,RED,SU_30129,0,L. B. Nagar,SU_10401
SU,RED,SU_30130,1,Miyapur,SU_10401
SU,RED,SU_30131,0,L. B. Nagar,SU_10501
SU,RED,SU_30132,1,Miyapur,SU_10501
SU,RED,SU_30133,0,L. B. Nagar,SU_11301
SU,RED,SU_30134,1,Miyapur,SU_11301
SU,RED,SU_30135,0,L. B. Nagar,SU_10601
SU,RED,SU_30136,1,Miyapur,SU_10601
SU,RED,SU_30137,0,L. B. Nagar,SU_10701
SU,RED,SU_30138,1,Miyapur,SU_10701
SU,RED,SU_30139,0,L. B. Nagar,SU_11401
SU,RED,SU_30140,1,Miyapur,SU_11401
SU,RED,SU_30141,0,L. B. Nagar,SU_10801
SU,RED,SU_30142,1,Miyapur,SU_10801
SU,RED,SU_30143,0,L. B. Nagar,SU_10901
SU,RED,SU_30144,1,Miyapur,SU_10901
SU,RED,SU_30145,0,L. B. Nagar,SU_11501
SU,RED,SU_30146,1,Miyapur,SU_11501
SU,RED,SU_30147,0,L. B. Nagar,SU_11001
SU,RED,SU_30148,1,Miyapur,SU_11001
SU,RED,SU_30149,0,L. B. Nagar,SU_10101
SU,RED,SU_30150,1,Miyapur,SU_10101
SU,RED,SU_30151,0,L. B. Nagar,SU_11101
SU,RED,SU_30152,1,Miyapur,SU_11101
SU,RED,SU_30153,0,L. B. Nagar,SU_10201
SU,RED,SU_30154,1,Miyapur,SU_10201
SU,RED,SU_30155,0,L. B. Nagar,SU_10301
SU,RED,SU_30156,1,Miyapur,SU_10301
SU,RED,SU_30427,0,L. B. Nagar,SU_11201
SU,RED,SU_30428,1,Miyapur,SU_11201
SU,RED,SU_30429,0,L. B. Nagar,SU_10401
SU,RED,SU_30430,1,Miyapur,SU_10401
SU,RED,SU_30431,0,L. B. Nagar,SU_10501
SU,RED,SU_30432,1,Miyapur,SU_10501
SU,RED,SU_30433,0,L. B. Nagar,SU_11301
SU,RED,SU_30434,1,Miyapur,SU_11301
SU,RED,SU_30435,0,L. B. Nagar,SU_10601
SU,RED,SU_30436,1,Miyapur,SU_10601
SU,RED,SU_30437,0,L. B. Nagar,SU_10701
SU,RED,SU_30438,1,Miyapur,SU_10701
SU,RED,SU_30439,0,L. B. Nagar,SU_11401
SU,RED,SU_30440,1,Miyapur,SU_11401
SU,RED,SU_30441,0,L. B. Nagar,SU_10801
SU,RED,SU_30442,1,Miyapur,SU_10801
SU,RED,SU_30443,0,L. B. Nagar,SU_10901
SU,RED,SU_30444,1,Miyapur,SU_10901
SU,RED,SU_30445,0,L. B. Nagar,SU_11501
SU,RED,SU_30446,1,Miyapur,SU_11501
SU,RED,SU_30447,0,L. B. Nagar,SU_11001
SU,RED,SU_30448,1,Miyapur,SU_11001
SU,RED,SU_30449,0,L. B. Nagar,SU_10101
SU,RED,SU_30450,1,Miyapur,SU_10101
SU,RED,SU_30451,0,L. B. Nagar,SU_11101
SU,RED,SU_30452,1,Miyapur,SU_11101
SU,RED,SU_30453,0,L. B. Nagar,SU_10201
SU,RED,SU_30454,1,Miyapur,SU_10201
SU,RED,SU_30455,0,L. B. Nagar,SU_10301
SU,RED,SU_30456,1,Miyapur,SU_10301
SU,RED,SU_30457,0,L. B. Nagar,SU_11201
SU,RED,SU_30458,1,Miyapur,SU_11201
SU,RED,SU_30459,0,L. B. Nagar,SU_10401
SU,RED,SU_30460,1,Miyapur,SU_10401
SU,RED,SU_30461,0,L. B. Nagar,SU_10501
SU,RED,SU_30462,1,Miyapur,SU_10501
SU,RED,SU_30463,0,L. B. Nagar,SU_11301
SU,RED,SU_30464,1,Miyapur,SU_11301
SU,RED,SU_30465,0,L. B. Nagar,SU_10601
SU,RED,SU_30466,1,Miyapur,SU_10601
SU,RED,SU_30467,0,L. B. Nagar,SU_10701
SU,RED,SU_30468,1,Miyapur,SU_10701
SU,RED,SU_30469,0,L. B. Nagar,SU_11401
SU,RED,SU_30470,1,Miyapur,SU_11401
SU,RED,SU_30471,0,L. B. Nagar,SU_10801
SU,RED,SU_30472,1,Miyapur,SU_10801
SU,RED,SU_30473,0,L. B. Nagar,SU_10901
SU,RED,SU_30474,1,Miyapur,SU_10901
SU,RED,SU_30475,0,L. B. Nagar,SU_11501
SU,RED,SU_30476,1,Miyapur,SU_11501
SU,RED,SU_30477,0,L. B. Nagar,SU_11001
SU,RED,SU_30478,1,Miyapur,SU_11001
SU,RED,SU_30479,0,L. B. Nagar,SU_10101
SU,RED,SU_30480,1,Miyapur,SU_10101
SU,RED,SU_30481,0,L. B. Nagar,SU_11101
SU,RED,SU_30482,1,Miyapur,SU_11101
SU,RED,SU_30483,0,L. B. Nagar,SU_10201
SU,RED,SU_30484,1,Miyapur,SU_10201
SU,RED,SU_30485,0,L. B. Nagar,SU_10301
SU,RED,SU_30486,1,Miyapur,SU_10301
SU,RED,SU_30487,0,L. B. Nagar,SU_11201
SU,RED,SU_30488,1,Miyapur,SU_11201
SU,RED,SU_30489,0,L. B. Nagar,SU_10401
SU,RED,SU_30490,1,Miyapur,SU_10401
SU,RED,SU_30491,0,L. B. Nagar,SU_10501
SU,RED,SU_30492,1,Miyapur,SU_10501
SU,RED,SU_30493,0,L. B. Nagar,SU_11301
SU,RED,SU_30494,1,Miyapur,SU_11301
SU,RED,SU_30495,0,L. B. Nagar,SU_10601
SU,RED,SU_30496,1,Miyapur,SU_10601
SU,RED,SU_30497,0,L. B. Nagar,SU_10701
SU,RED,SU_30673,0,L. B. Nagar,SU_11401
SU,RED,SU_30674,1,Miyapur,SU_11401
SU,RED,SU_30675,0,L. B. Nagar,SU_11601
SU,RED,SU_30676,1,Miyapur,SU_11601
SU,RED,SU_30677,0,L. B. Nagar,SU_10801
SU,RED,SU_30678,1,Miyapur,SU_10801
SU,RED,SU_30679,0,L. B. Nagar,SU_10901
SU,RED,SU_30680,1,Miyapur,SU_10901
SU,RED,SU_30681,0,L. B. Nagar,SU_11501
SU,RED,SU_30682,1,Miyapur,SU_11501
SU,RED,SU_30683,0,L. B. Nagar,SU_11001
SU,RED,SU_30684,1,Miyapur,SU_11001
SU,RED,SU_30685,0,L. B. Nagar,SU_10101
SU,RED,SU_30686,1,Miyapur,SU_10101
SU,RED,SU_30687,0,L. B. Nagar,SU_11101
SU,RED,SU_30688,1,Miyapur,SU_11101
SU,RED,SU_30689,0,L. B. Nagar,SU_11701
SU,RED,SU_30690,1,Miyapur,SU_11701
SU,RED,SU_30691,0,L. B. Nagar,SU_10201
SU,RED,SU_30692,1,Miyapur,SU_10201
SU,RED,SU_30693,0,L. B. Nagar,SU_10301
SU,RED,SU_30694,1,Miyapur,SU_10301
SU,RED,SU_30695,0,L. B. Nagar,SU_11201
SU,RED,SU_30696,1,Miyapur,SU_11201
SU,RED,SU_30697,0,L. B. Nagar,SU_10401
SU,RED,SU_30698,1,Miyapur,SU_10401
SU,RED,SU_30699,0,L. B. Nagar,SU_10501
SU,RED,SU_30700,1,Miyapur,SU_10501
SU,RED,SU_30701,0,L. B. Nagar,SU_11301
SU,RED,SU_30702,1,Miyapur,SU_11301
SU,RED,SU_30703,0,L. B. Nagar,SU_10601
SU,RED,SU_30704,1,Miyapur,SU_10601
SU,RED,SU_30705,0,L. B. Nagar,SU_10701
SU,RED,SU_30706,1,Miyapur,SU_10701
SU,RED,SU_30707,0,L. B. Nagar,SU_11401
SU,RED,SU_30708,1,Miyapur,SU_11401
SU,RED,SU_30709,0,L. B. Nagar,SU_11601
SU,RED,SU_30710,1,Miyapur,SU_11601
SU,RED,SU_30711,0,L. B. Nagar,SU_10801
SU,RED,SU_30712,1,Miyapur,SU_10801
SU,RED,SU_30713,0,L. B. Nagar,SU_10901
SU,RED,SU_30714,1,Miyapur,SU_10901
SU,RED,SU_30715,0,L. B. Nagar,SU_11501
SU,RED,SU_30716,1,Miyapur,SU_11501
SU,RED,SU_30717,0,L. B. Nagar,SU_11001
SU,RED,SU_30718,1,Miyapur,SU_11001
SU,RED,SU_30719,0,L. B. Nagar,SU_10101
SU,RED,SU_30720,1,Miyapur,SU_10101
SU,RED,SU_30721,0,L. B. Nagar,SU_11101
SU,RED,SU_30722,1,Miyapur,SU_11101
SU,RED,SU_30723,0,L. B. Nagar,SU_11701
SU,RED,SU_30724,1,Miyapur,SU_11701
SU,RED,SU_30725,0,L. B. Nagar,SU_10201
SU,RED,SU_30726,1,Miyapur,SU_10201
SU,RED,SU_30727,0,L. B. Nagar,SU_10301
SU,RED,SU_30728,1,Miyapur,SU_10301
SU,RED,SU_30729,0,L. B. Nagar,SU_11201
SU,RED,SU_30730,1,Miyapur,SU_11201
SU,RED,SU_30731,0,L. B. Nagar,SU_10401
SU,RED,SU_30732,1,Miyapur,SU_10401
SU,RED,SU_30733,0,L. B. Nagar,SU_10501
SU,RED,SU_30734,1,Miyapur,SU_10501
SU,RED,SU_30735,0,L. B. Nagar,SU_11301
SU,RED,SU_30736,1,Miyapur,SU_11301
SU,RED,SU_30737,0,L. B. Nagar,SU_10601
SU,RED,SU_30738,1,Miyapur,SU_10601
SU,RED,SU_30739,0,L. B. Nagar,SU_10701
SU,RED,SU_30740,1,Miyapur,SU_10701
SU,RED,SU_30741,0,L. B. Nagar,SU_11401
SU,RED,SU_30742,1,Miyapur,SU_11401
SU,RED,SU_30743,0,L. B. Nagar,SU_11601
SU,RED,SU_30744,1,Miyapur,SU_11601
SU,RED,SU_30745,0,L. B. Nagar,SU_10801
SU,RED,SU_30746,1,Miyapur,SU_10801
SU,RED,SU_30747,0,L. B. Nagar,SU_10901
SU,RED,SU_30748,1,Miyapur,SU_10901
SU,RED,SU_30749,0,L. B. Nagar,SU_11501
SU,RED,SU_30750,1,Miyapur,SU_11501
SU,RED,SU_30751,0,L. B. Nagar,SU_11001
SU,RED,SU_30752,1,Miyapur,SU_11001
SU,RED,SU_30753,0,L. B. Nagar,SU_10101
SU,RED,SU_30754,1,Miyapur,SU_10101
SU,RED,SU_30755,0,L. B. Nagar,SU_11101
SU,RED,SU_30756,1,Miyapur,SU_11101
SU,RED,SU_30757,0,L. B. Nagar,SU_11701
SU,RED,SU_30758,1,Miyapur,SU_11701
SU,RED,SU_30761,1,Miyapur,SU_10701
SU,RED,SU_30784,0,L. B. Nagar,SU_10201
SU,RED,SU_30785,1,Miyapur,SU_10201
SU,RED,SU_30786,0,L. B. Nagar,SU_10301
SU,RED,SU_30787,1,Miyapur,SU_10301
SU,RED,SU_30788,0,L. B. Nagar,SU_10401
SU,RED,SU_30789,1,Miyapur,SU_10401
SU,RED,SU_30790,0,L. B. Nagar,SU_10501
SU,RED,SU_30791,1,Miyapur,SU_10501
SU,RED,SU_30792,0,L. B. Nagar,SU_11301
SU,RED,SU_30793,1,Miyapur,SU_11301
SU,RED,SU_30794,0,L. B. Nagar,SU_10601
SU,RED,SU_30795,1,Miyapur,SU_10601
SU,RED,SU_30796,0,L. B. Nagar,SU_11401
SU,RED,SU_30797,1,Miyapur,SU_11401
SU,RED,SU_30898,0,L. B. Nagar,SU_10801
SU,RED,SU_30899,1,Miyapur,SU_10801
SU,RED,SU_30900,0,L. B. Nagar,SU_11501
SU,RED,SU_30901,1,Miyapur,SU_11501
SU,RED,SU_30902,0,L. B. Nagar,SU_11001
SU,RED,SU_30903,1,Miyapur,SU_11001
SU,RED,SU_30904,0,L. B. Nagar,SU_11101
SU,RED,SU_30906,0,L. B. Nagar,SU_11701
SU,RED,SU_30907,1,Miyapur,SU_11701
SU,RED,SU_30908,0,L. B. Nagar,SU_10301
SU,RED,SU_30909,1,Miyapur,SU_10301
SU,RED,SU_30910,0,L. B. Nagar,SU_10401
SU,RED,SU_30911,1,Miyapur,SU_10401
SU,RED,SU_30912,0,L. B. Nagar,SU_10501
SU,RED,SU_30913,1,Miyapur,SU_10501
SU,RED,SU_30915,1,Miyapur,SU_10601
SU,RED,SU_30926,0,L. B. Nagar,SU_11601
SU,RED,SU_30927,1,Miyapur,SU_11601
SU,RED,SU_30929,0,L. B. Nagar,SU_10601
SU,RED,SU_30948,1,Miyapur,SU_11101
SU,BLUE,SU_34327,1,Nagole,SU_30201
SU,BLUE,SU_34330,0,Raidurg,SU_30401
SU,BLUE,SU_34331,1,Nagole,SU_30401
SU,BLUE,SU_34332,0,Raidurg,SU_30501
SU,BLUE,SU_34333,1,Nagole,SU_30501
SU,BLUE,SU_34334,0,Raidurg,SU_30601
SU,BLUE,SU_34335,1,Nagole,SU_30601
SU,BLUE,SU_34336,0,Raidurg,SU_30701
SU,BLUE,SU_34337,1,Nagole,SU_30701
SU,BLUE,SU_34338,0,Raidurg,SU_30801
SU,BLUE,SU_34339,1,Nagole,SU_30801
SU,BLUE,SU_34340,0,Raidurg,SU_30901
SU,BLUE,SU_34341,1,Nagole,SU_30901
SU,BLUE,SU_34342,0,Raidurg,SU_31001
SU,BLUE,SU_34343,1,Nagole,SU_31001
SU,BLUE,SU_34346,0,Raidurg,SU_30201
SU,BLUE,SU_34347,1,Nagole,SU_30201
SU,BLUE,SU_34349,1,Nagole,SU_30301
SU,BLUE,SU_34350,0,Raidurg,SU_30401
SU,BLUE,SU_34351,1,Nagole,SU_30401
SU,BLUE,SU_34352,0,Raidurg,SU_30501
SU,BLUE,SU_34353,1,Nagole,SU_30501
SU,BLUE,SU_34354,0,Raidurg,SU_30601
SU,BLUE,SU_34355,1,Nagole,SU_30601
SU,BLUE,SU_34356,0,Raidurg,SU_30701
SU,BLUE,SU_34357,1,Nagole,SU_30701
SU,BLUE,SU_34358,0,Raidurg,SU_30801
SU,BLUE,SU_34359,1,Nagole,SU_30801
SU,BLUE,SU_34360,0,Raidurg,SU_30901
